Temperature,Humidity,Rainfall,Soil_Type,Crop_Type,Area,Yield
17.349548496021725,68.23208860849682,270.6399691930868,Red,Maize,15.27669256904948,3.057063187677877
29.45700352490435,69.56123533234697,166.57743903504252,Sandy,Rice,21.45234433412825,3.107281858300644
15.898556844918552,83.70706444239218,68.92493182744687,Black,Rice,19.466477137012237,2.8352579203028125
26.639950453311506,68.20018093003245,146.9565224792328,Clay,Rice,43.91934132499483,4.198138664363526
28.566115867689415,66.8360150856037,250.88441486565085,Clay,Wheat,45.359650951515256,1.5866003682213734
22.163531303207108,33.999122433641396,275.4435071365572,Black,Maize,25.154891611137142,4.6282743258195485
29.770831514225268,61.104481316712246,100.86818562439896,Sandy,Sugarcane,17.177641565464615,55.85279790102087
15.762506248476235,39.010140049022496,66.74340300631788,Black,Rice,6.233234496115818,3.8371249801030856
15.933704718730361,74.24602612328914,269.33761328320963,Sandy,Maize,47.71674108972265,2.2439148211159785
35.56501401649146,60.73331524876047,147.35123474471882,Sandy,Cotton,3.9511203001145754,0.5
24.00476603528157,70.8136667525012,185.44024106689082,Red,Wheat,15.584863600845742,2.056811628355003
18.17651281629712,32.50037403614306,292.01645301268974,Clay,Maize,15.605243857330203,2.2963308976255687
28.05608150137011,35.087520962748194,66.64118197855572,Clay,Maize,16.69966302087053,3.8708808161706965
34.24983882746527,72.97940328376094,212.0795018630239,Sandy,Sugarcane,9.050055320348054,55.15260406783911
20.395525687421078,34.325060159920405,68.52635564371677,Clay,Maize,39.37491011526116,3.2905255326152476
30.57226189547501,34.27540366591552,143.86723211662508,Loamy,Sugarcane,7.002395236333472,82.81204656181647
17.1336866248442,30.726508514093247,250.9536362983617,Sandy,Wheat,32.110426298504976,1.1898285362984249
16.292043029215193,87.39008389796881,158.3680581889086,Clay,Wheat,7.068455308585055,1.6315461081054505
28.283865789203702,74.25050156754043,299.2955884757376,Loamy,Cotton,4.456246242054871,0.5
28.515878040252662,51.19508451012385,189.76482123665053,Red,Sugarcane,45.56204568060795,61.83412399931386
30.935747537455164,47.792134877259315,130.29053815898837,Clay,Sugarcane,10.316309549616578,68.98446100820522
33.15228334306654,50.982193784750976,105.02783147618828,Loamy,Rice,41.24125757342551,3.331626496828801
39.396301986563365,76.47921187087091,137.63013357154045,Black,Rice,27.686912684249656,4.449597690608854
27.907508707529885,69.68223666422486,143.13331843988772,Black,Cotton,4.81496946082971,1.0933562929508802
23.073911823531148,41.11173407204808,67.17841943099025,Loamy,Wheat,47.81696138046531,1.8564342612046567
34.87965486921759,40.44656012004506,142.3935498566933,Sandy,Rice,13.101097182602734,2.215135234779524
21.770806281551856,35.90373898280384,166.05962993480622,Sandy,Maize,43.122621922277716,3.301141904386754
25.9742855176409,69.61816318208028,230.68443805970117,Clay,Wheat,9.271690283443645,2.7979954986416296
16.961409533556647,75.86235973330416,214.182371180402,Black,Maize,42.84320122495079,5.911618426589572
15.633768585386438,45.90278569950024,227.19141380728857,Sandy,Sugarcane,1.6482118323594053,53.67746142721417
39.06621036694813,31.25669766185477,52.090920469214275,Sandy,Wheat,26.077242371904553,0.5
35.89950301280514,34.93030004858564,104.41684989513402,Black,Cotton,38.702686391656286,1.1102849804682955
32.39935515234245,88.07160209070183,215.42107209996414,Red,Sugarcane,46.804980357146384,61.07779686133765
25.223823610356746,47.72668664864521,170.99734204493677,Sandy,Sugarcane,45.55090467411787,54.937355961014106
19.332358001771144,76.15338887028801,51.328368917086486,Loamy,Maize,41.1616186078346,4.4148942605839885
18.91092606677715,67.47981413125584,251.12366060795557,Clay,Sugarcane,44.5213761334039,68.65006207380141
21.256072454114882,52.91637837917375,243.20239332258436,Sandy,Rice,10.76176460601675,1.519623037241287
28.730666617653014,42.341235731733306,187.10479074839066,Sandy,Wheat,14.92503048987471,1.1772011037493622
32.86489806750156,37.283185089564384,66.61583144406802,Red,Rice,15.159457721131867,1.537556349163065
31.504934417943282,66.900778082332,241.62876238314615,Loamy,Maize,19.475642619083242,4.414704473014094
21.99834742364857,76.47802683826728,195.928396932841,Clay,Maize,20.272712848874246,4.331794914783542
38.87163201657985,68.63425521246785,245.4899942894898,Sandy,Wheat,27.683210908079097,0.5
33.44742291739421,61.8181279949495,237.9367480989601,Clay,Sugarcane,8.834108404955629,68.3415563164929
28.858851312785017,32.517073405898174,250.75051798945927,Black,Cotton,34.871086525513476,0.650252651041369
30.293018655858805,88.10932665566303,179.5020166011562,Sandy,Maize,9.210760425920817,2.8747661655046666
25.490001560694747,77.92285149927447,85.08112954837875,Sandy,Wheat,16.20511562312283,1.5058464339197972
21.193274737528938,47.56932220205788,217.78936834492217,Black,Cotton,25.663911399701547,2.504285417723779
23.89931696628154,88.79821976153104,205.11844626299265,Red,Sugarcane,40.02558751465039,62.10387984925772
33.94615276160923,66.11289537817933,235.5632967997718,Sandy,Maize,37.23399242869763,2.8727671598778173
15.359837215743896,64.94535949243479,92.47025151268383,Clay,Wheat,32.631183464115594,1.7104806794255687
17.901816012672906,74.88439076577193,98.7437999750723,Loamy,Wheat,8.632889768428338,1.9449080872202131
16.15006605054382,78.70618728540825,272.6023793048321,Clay,Wheat,27.80522193516331,0.6932487563458138
16.018220057974254,69.38871643989016,237.4944496130177,Red,Maize,5.2848785881943865,2.633025932863286
36.38651460027518,37.685744781972005,277.05712217508074,Loamy,Cotton,19.490795663035886,0.5
32.591446484500594,50.296050359669906,239.6788302909802,Clay,Wheat,21.262309984208,0.7039196682466999
26.85434572718313,85.685018419563,199.28882649757546,Clay,Sugarcane,2.9507605328419375,69.19696094006744
17.445854016275035,43.476936710631115,213.5331842569684,Black,Wheat,14.425416874028619,2.497879797738678
27.29039687792081,52.330021430250795,272.2819809850025,Red,Cotton,47.82682389605798,0.6759348912034695
26.836794269514144,55.92461297665176,194.70168862798513,Black,Maize,47.727997783654786,5.51768156520034
19.33004674775038,56.36429938166713,208.09783108209686,Loamy,Wheat,18.264025658374425,2.21212515677877
25.846291230949326,66.77637494967152,89.11917900090015,Black,Wheat,3.1119053384678788,2.910015369948883
24.962618359934336,86.58455026468246,168.48030502902566,Red,Sugarcane,9.775652027080895,62.0663122360359
30.39625245130541,44.4415627099503,229.09927798952475,Sandy,Sugarcane,20.218671878243466,55.03120005727596
30.877341271691094,37.290082578055085,117.73567457909135,Sandy,Wheat,47.44120520049226,1.7276937502959937
16.132600244301113,41.848229391596234,100.56354513113374,Loamy,Wheat,7.918754113322061,3.251741593126027
24.36531536566178,83.21549401255618,128.4567020561039,Sandy,Sugarcane,38.4122763397424,55.04077683633406
30.646497892855912,68.74864875931236,110.37515699820835,Black,Cotton,6.325444429359912,0.5
27.578406464502194,47.15440735434961,103.72815925909896,Loamy,Rice,49.081621292172564,3.7467381299374636
36.41224602970806,78.95681633811704,156.21271071702174,Red,Rice,19.699208456347613,2.7034532271862175
31.467340790473624,81.68219978180616,276.95962847088356,Loamy,Wheat,38.98649240605374,1.9306580256574437
19.073360677035744,80.79086032141669,176.7649116846796,Loamy,Sugarcane,17.78696305774546,83.17200384621852
16.764218685010746,85.13559201837327,96.98009520383076,Clay,Maize,31.755774980781627,3.3071612793765306
31.06048195515789,45.134461210401696,69.24291734521852,Clay,Maize,10.408788152261799,4.449176478610102
15.662782763540545,75.3025157247767,224.0390362844813,Loamy,Rice,8.155029945551163,2.769830560555567
29.64438953183658,57.632369836448404,145.69969110909696,Sandy,Cotton,46.96514283883843,1.1401024069471897
38.50575603562394,80.5199131734037,255.4577366463398,Clay,Rice,45.96471661731724,1.319781647856927
29.386854446896976,73.70944062969679,214.87769216019254,Red,Wheat,44.48597807043124,1.5674799245043762
24.70424815516305,76.58684678998347,249.06036263534213,Black,Cotton,31.64623905816308,2.0573747249914964
31.08220546105883,69.36971026086428,117.9865098546122,Clay,Maize,40.605142349597635,4.117897658326489
26.456322262287916,40.645726168182414,223.08973061526453,Loamy,Sugarcane,4.382809908657371,82.74180117804987
28.640419732898373,62.7016151338163,116.0154961734297,Sandy,Sugarcane,17.40466305264328,54.57612066822442
38.53662021941313,89.0801843714705,284.76711986257294,Black,Wheat,16.371453113100657,1.1503980100787055
24.652565945019354,86.24328398982713,209.0935703833436,Clay,Rice,32.146620775678045,3.442070438637665
39.029764095597855,32.5904241478207,131.12795004383554,Sandy,Wheat,18.441930900061386,0.8364816957863395
37.63376604890159,39.888888943766226,117.37796557306817,Sandy,Sugarcane,8.27683230054036,54.48097402520477
19.89477836973241,37.903726407273716,97.73164626791088,Sandy,Maize,30.22688669526364,3.33298719723285
16.734032521879136,73.55879459911773,223.66023972343194,Loamy,Sugarcane,40.904812112784995,82.422141280392
17.519450034435668,79.0671197914167,104.67890324948183,Red,Cotton,19.724051228538684,1.2374459545018293
15.455545641288744,42.81068197864032,198.82581648187227,Sandy,Sugarcane,7.481167039825603,54.04841295912465
17.36107401889821,60.351161577109735,116.15875673133934,Black,Sugarcane,10.63772166832833,90.61154502413663
32.07516933540892,80.44218168067201,215.49223619846714,Clay,Cotton,12.636681953299815,1.4056401414791706
16.779716211505725,73.96809268597504,253.7349321351348,Black,Rice,15.694982056732275,3.976203084231894
22.974390757344032,62.5342323295109,244.50631078616328,Loamy,Sugarcane,32.496958454809146,81.96933500759773
36.12188277423637,65.42086142752638,240.21283273269543,Loamy,Wheat,30.446328742348232,1.7142086846952576
15.581798393395646,60.5016328149768,96.93060142306302,Black,Sugarcane,35.10791321678492,89.86738751527199
35.36171206472339,47.85290707912924,72.09623674612968,Red,Wheat,18.762597242044144,1.6649126541612524
22.046369369334997,63.90131957154097,224.7372071218464,Loamy,Cotton,41.37588494211894,0.7611109477117484
17.954120690541405,71.33311812300545,142.08680344858783,Loamy,Sugarcane,11.000295396632254,82.83244337135653
32.41842913410377,82.39937495164847,158.08655660083684,Black,Cotton,23.982996628389543,0.8976497631634779
30.7235711694971,68.1774812387549,57.78727319834776,Loamy,Cotton,40.245997355530086,0.6152444236896177
36.936800338176326,75.66729222258948,114.8941123187623,Red,Rice,9.827773738898344,1.7129519333408605
33.37677609509714,39.60429809727438,58.41910096861601,Red,Sugarcane,6.383292573298364,62.05639109697499
35.08702325962122,57.693448465187394,269.7964431503119,Red,Wheat,44.30051441671149,0.6278647394955847
22.050864314282663,30.559897189625598,110.84917080463262,Clay,Wheat,17.803553475200598,2.2176955136179752
19.43598859449307,44.80073187129738,189.334292393252,Red,Sugarcane,34.50963612054257,62.03345589682751
33.76536879102146,73.5877029067803,59.74483016528261,Red,Rice,2.2420816089329856,1.989406444428441
35.1708684816816,89.5085970809618,216.71184782641453,Clay,Rice,34.81229753206303,1.9384442462628184
39.76262855001683,35.95068597523296,130.75683643852346,Sandy,Rice,16.488964265801556,2.1734618999544066
25.315441922785663,54.08965895167729,274.47979673941643,Loamy,Wheat,3.7313018257846453,2.298395231821268
24.30045214481958,78.00425812194956,272.029547233509,Red,Cotton,30.880825315857734,0.5
34.41032401854992,42.24213807773393,131.32265459043694,Loamy,Rice,12.799386987585489,3.4908428014425903
23.520088506325447,63.30509695813718,275.24022392261696,Black,Wheat,19.95355486054212,2.292612283850849
38.26893314008912,73.98427776178049,299.0394183746947,Loamy,Wheat,4.9484598020391655,1.4609291628006995
36.4603187960753,66.95912701561073,256.353916030987,Clay,Cotton,8.210999303652322,0.5
25.72485068437546,41.28148407692497,261.21783693880724,Loamy,Sugarcane,15.600884539296345,82.53894493518592
33.771776694787434,51.323074121144366,112.25218402727248,Loamy,Sugarcane,5.398215527447699,82.63337324212246
33.86357185211706,77.02750706912383,194.17559971443907,Loamy,Rice,45.630486969629445,4.546569120630027
17.578096720898316,63.253590847921,66.81397849184197,Sandy,Rice,1.2963051160149424,1.692119434226004
37.56382266698917,30.313776812574766,73.72948420541744,Sandy,Cotton,24.709150724351257,0.5
27.63130931119643,75.65944560168563,299.72315300832264,Black,Rice,7.039125448495021,3.1644972778858795
35.66143665269354,32.118681296414344,131.65981235647774,Clay,Cotton,16.07627538441948,1.7032555154890314
23.00124002576529,74.74402696387392,237.0459780122116,Loamy,Wheat,46.37691843109501,2.1893143755348765
37.388080712405014,42.14883360991425,251.66626325670413,Loamy,Rice,8.923033110425356,2.615739033523166
24.73004196835408,87.48440880716282,264.5058177518073,Loamy,Wheat,48.3257836661983,1.950911318814709
15.270941287007458,52.07644507812507,299.4070743505391,Loamy,Maize,11.083924472481664,3.5142347776763905
37.63454941048159,49.615896980284745,110.37412131421696,Sandy,Cotton,37.33673931487465,0.5
17.28216691965334,38.93328301994668,60.08770671492493,Black,Maize,27.787185979968275,5.9794528636147355
22.982840939760372,48.33625292941289,152.7978794986465,Red,Rice,44.3394576522412,3.387736088365357
38.751549176270125,82.59904570969204,82.52016745723674,Clay,Wheat,28.145669519653417,1.317266262428311
38.7651786734389,89.78006025763483,55.60647229051378,Loamy,Rice,27.193401738659123,2.213252137625889
29.335947203082153,52.098571830410904,140.10670678537153,Black,Maize,10.577442018051595,6.880844721484307
30.795930304244983,56.916637857272555,245.93456276880912,Red,Rice,9.145238740531278,3.2587069646441007
26.211138049457993,73.32425629216422,191.54517280626771,Black,Sugarcane,45.907968404660195,90.68384643153465
22.330269292451614,83.17174682790447,128.1944973025885,Sandy,Maize,17.06407174365167,3.511940112621566
23.2166136342479,65.58266005120706,213.58550137317994,Red,Rice,19.232030493181902,2.6459397912370455
31.81296140192596,53.491541890669765,108.00454507720268,Black,Wheat,38.231359262991035,3.204897008911436
33.809363235942,54.75731045091742,53.59536151802126,Sandy,Rice,17.60235063871756,1.2730528599702073
34.78947609314621,71.73708878980841,241.08834660910685,Black,Wheat,47.651059885311135,1.7018439655660829
34.740453569863845,30.193095816256722,205.93577121600228,Black,Sugarcane,37.15846068094122,88.61380156730905
17.280152576217258,67.17536024759045,240.57565612524,Red,Rice,30.27403288609758,2.3700808492440535
27.360507617564537,51.329580626481444,59.7345041719164,Sandy,Sugarcane,44.163862866692874,54.11672403721022
16.438969000416108,77.65183987662505,259.27990695766306,Loamy,Maize,3.430689509124655,3.876294881355432
28.73822205809339,35.57943838938793,204.88155000907582,Clay,Wheat,13.596071917271228,1.7452474771913424
26.038262534334425,65.29213601690343,190.84883767816004,Red,Maize,23.786780376824588,4.431400975924626
37.19260456895749,58.858373393167426,206.1535120286329,Sandy,Wheat,12.12194843410453,0.9168920358186855
23.77287531380197,68.53953155431364,266.10831171709106,Black,Sugarcane,37.45135417780544,90.16340617380261
17.926675410690148,33.8912156689781,196.73412663972675,Sandy,Cotton,46.041193521632536,0.7263962740888927
18.574792051320898,64.79902724568788,195.23759497204483,Clay,Rice,21.764735876615248,2.5947289440963512
34.03776579293681,63.689075277571426,297.66978926644146,Clay,Sugarcane,17.764497405482853,68.55904505907995
30.455451582906527,63.639605664970254,239.182541767142,Loamy,Wheat,48.115985874740744,2.2208193288130804
17.528066903069757,66.20925999578729,160.57345136278383,Loamy,Wheat,22.7977692085495,2.747008069746944
17.102670152874936,70.58807623358173,226.84925000823193,Clay,Wheat,24.96337162201488,1.4852028451831303
32.524228286478,78.29933998084618,147.30761792294712,Red,Wheat,18.23084374475336,1.9291251019093103
16.819075159104838,46.18924320769286,107.21886562087475,Red,Rice,45.56787517759478,2.2794049780990293
35.546501482258904,79.50296461080373,199.21296922193986,Black,Maize,28.878818680810685,4.670640111270958
32.65605567891241,59.89534093580722,282.0455245284879,Loamy,Cotton,38.346554771900585,0.5
17.033719516047494,34.62349674805987,282.2848800038657,Black,Rice,40.77852919919343,3.040778515576923
17.120942852129797,33.51305575463875,135.47631952637258,Loamy,Wheat,17.75060305394565,2.4508396770544683
39.66598946252938,50.05429912176365,181.91936655542375,Clay,Rice,22.251022234698624,3.0122476904543483
24.356769893903007,77.09381862668806,102.9089746424653,Red,Sugarcane,42.57511694590697,62.181233317187676
24.26605367667227,72.46085608445495,298.90777737472087,Red,Wheat,18.7995122321147,0.9635147863891851
35.31998918143756,77.31689788034438,295.2794769669839,Clay,Cotton,39.90282153914071,0.5
38.68121443459647,61.03614338649656,212.37723242686184,Black,Wheat,47.10862380614742,3.2809031222279694
39.650026595571774,56.41193987732943,251.10351491936834,Black,Cotton,31.53730828033234,1.514213492720261
33.83445463147354,38.84715160237704,228.775040320925,Sandy,Cotton,37.33973708514255,0.6176731073217226
24.406489638272895,49.69156521655869,198.28955475986706,Loamy,Maize,40.44976829001561,5.716484823516802
17.08751791746672,56.04116197043251,63.336999247224426,Black,Maize,42.406942795935485,6.201274438800304
34.42867289818592,35.31602578077703,163.69108563816525,Clay,Rice,20.357613554983004,3.1168878974463783
28.960106243395124,43.236717162672676,218.69657554185264,Black,Rice,3.5119094996239104,4.142536183326206
25.605550231174405,65.89351764382434,219.38290347092118,Red,Cotton,20.691937290600237,2.079983738607106
37.6588596273684,74.1397868543514,143.28065460559588,Loamy,Wheat,34.0140552594204,1.2540834025507726
17.779937057653783,89.90085068357698,285.42299666450765,Sandy,Sugarcane,23.067168903258846,53.579801628243914
27.31562760727148,85.98679988061346,91.83925805919526,Loamy,Sugarcane,37.69919439215953,83.40912306719112
15.283841119185476,68.5539119721115,175.08986155389016,Red,Wheat,18.49213904396453,2.2823466773389844
26.716516049853155,55.27488319764432,222.7209941377057,Red,Wheat,32.102462914097444,3.075287707500987
16.407581892045933,68.17064188249395,224.2839514729523,Red,Maize,10.134570437844754,3.217869601388604
17.9704479067018,77.13909708481393,212.1597391922039,Red,Sugarcane,37.71910239560289,61.46873426052267
17.93815616942762,37.10017145540324,118.82205336296504,Clay,Cotton,27.739102471838265,0.7110893978719985
31.230257552901588,54.59429338177729,89.05164217165549,Sandy,Rice,10.999155038783428,2.3299234931376454
33.65112198163558,80.38813713813704,208.9850817066777,Red,Maize,15.303647501392556,3.8806541390643634
29.58421912742899,53.02997711598264,199.82552903485944,Red,Sugarcane,37.68182672050979,62.95020380004236
39.05431371186354,64.31233627363119,94.83900257231025,Black,Wheat,24.647460547414514,2.531420278740466
24.3717644880926,65.26616165173189,226.28478639264083,Sandy,Sugarcane,11.585540579260538,55.22692137078247
22.142802157046518,41.06857518801836,163.79299793341409,Loamy,Cotton,48.396288328144585,1.43478084267712
36.71497820473651,51.734126499137304,216.94014790078822,Sandy,Maize,36.041125971027505,2.325924366935266
20.589895962986315,50.07067732451593,259.34176994253767,Sandy,Wheat,47.89960679445001,1.410619251932844
39.08056348601528,31.571802511923888,92.4321071442308,Sandy,Cotton,21.92814722265682,0.5528346417458597
15.30386186724541,31.451505833481313,54.786216999209174,Red,Rice,24.279916693894304,1.2434435397890813
39.246970667690974,79.9018226205464,244.7756465989467,Red,Maize,44.999805593065936,2.563336724280732
16.0789977987644,46.38424859836874,202.42435628815397,Clay,Cotton,26.727417672023847,0.6358522709844511
37.27857784245178,61.084725974328926,224.90989240553043,Loamy,Cotton,35.65666668337769,1.447213494111531
28.192527727157497,47.92353441532639,259.53874374716065,Black,Wheat,13.356470997280969,2.209198853298819
39.82411990298251,86.44075470692043,250.70273370612512,Sandy,Rice,22.889596966429387,0.5
16.84491411838497,45.55780553194643,290.23003673220614,Loamy,Cotton,7.0490434247074,0.8029468047921166
28.84635711003302,55.779408764336104,183.98376971302955,Loamy,Maize,11.093021757971123,5.231690807726405
39.23256339047747,82.36381502907611,172.12390816497634,Clay,Cotton,1.0462273481139233,0.5201345903008132
28.07744610425372,80.51601400750852,150.4717999726825,Black,Sugarcane,2.9239875307843515,90.64888337325624
30.73496595338156,41.16608507077664,88.42276071105113,Sandy,Maize,48.886907335669534,2.8972178324332756
32.39371722461543,78.15859858774263,193.15180822050561,Black,Maize,12.875331061701353,5.563684914185514
26.36352661919433,57.49121320427356,119.2531310814947,Clay,Cotton,33.5022247656961,0.7593126613176041
30.688952002101587,58.97813232512131,280.32687805324383,Red,Wheat,42.11588524118097,1.3700007718831548
29.607857798077504,38.00879834495663,195.79770106927438,Loamy,Maize,27.98236250259165,3.917277891126946
37.52895026227472,34.836090825427476,198.21004512702754,Sandy,Sugarcane,8.504080504113853,54.772956424015035
16.136159508536448,73.6763584184259,138.7311652192525,Red,Wheat,36.677705429472155,2.4297831003061194
22.024079739805757,59.787669141317984,62.99733799442687,Clay,Wheat,30.41231909487957,1.2926706783983075
38.76028710191397,56.21104215691077,57.93594134324715,Black,Wheat,36.83127887802138,2.379782396765763
37.25659459727291,73.7704937191438,155.83378603829937,Loamy,Maize,38.717584519997274,5.5820121001777006
26.391418819642823,75.93077393946658,71.14134452430946,Sandy,Wheat,48.79510801655251,0.9987252152858556
30.50331494503842,39.53449006016122,201.71173888503478,Red,Cotton,29.10460072130879,0.9352248479552674
21.934529574528316,66.61350896865848,270.24325140991436,Red,Wheat,17.74041452183949,0.5
19.703028993094033,38.12124493666113,270.7287041296805,Loamy,Sugarcane,32.774763288111615,82.63938736621283
26.592460123499556,75.08250516174274,214.7613525330581,Black,Rice,4.3535947528886805,4.186110484606174
23.833805700651318,69.41730937602837,102.80795786823276,Clay,Sugarcane,44.97246859775773,69.1525089878763
29.5914027962718,87.39687726500748,265.749207839718,Black,Maize,6.8496695555716425,5.057020962941321
16.94336592412462,34.13748098138527,271.52335882830204,Black,Wheat,17.064299056405094,2.6293291654129054
39.35987019165417,33.423283269075256,99.16339623823967,Black,Wheat,40.97152365067993,2.3849640388581923
39.65526861199007,46.93122448159201,234.3565214426693,Loamy,Cotton,30.26830653820488,1.366652786130091
32.45404285049363,45.70234102415436,121.62988723178074,Loamy,Wheat,20.28814049359466,1.881001924012723
28.40240915860301,44.81872794431999,250.6600780882324,Clay,Sugarcane,24.19834730937605,68.85262773899096
22.738190407158193,84.3752748312622,299.3094749759007,Black,Maize,42.87282226690684,4.340307347546523
35.344875492673715,44.972771990970365,57.5065013323482,Loamy,Rice,17.660214916934716,2.6631671261510443
32.11827931384698,46.316983567717855,274.34146644773296,Clay,Wheat,43.6128345557964,0.5
19.065423483622283,75.56389574507782,205.65763339966452,Clay,Rice,5.318587117857883,3.141310449784244
37.77317961234606,56.984390547032405,293.3456547912053,Black,Wheat,39.063123423222905,2.205217309119557
35.56343107307923,76.60263341731087,166.2523793816069,Sandy,Maize,42.529834019682085,3.6482633596803757
38.7449978322981,33.92196945386311,261.84698264284344,Black,Sugarcane,9.909064989029599,89.26096488985144
33.142987709709004,59.25427162040306,65.5985171495693,Sandy,Maize,22.086980086237823,2.348066374889119
30.33537989839475,32.016816010996955,133.81976251957394,Clay,Rice,9.109488958519126,3.657117708152006
25.456075907265472,33.75919220732127,66.75413443780249,Loamy,Wheat,35.62360232071667,2.918095145117098
38.31821208385033,84.38624720066466,293.8357833697676,Red,Rice,27.23204063502118,0.8780146554701616
36.65159723751021,38.354722267055706,254.2434768179592,Clay,Sugarcane,32.13084398870773,67.95629394714187
16.130466752654733,61.94524093651303,263.1368553114926,Loamy,Maize,10.627861380854347,3.919172862262779
15.6591743624313,54.66573615604239,284.49130785847353,Clay,Rice,11.375547240568556,2.8218035079843435
24.41158417195124,50.84059957553056,71.27587152994634,Black,Rice,3.033368949985412,3.4442563424231687
35.26383326954583,83.99000074123634,146.39939812833336,Sandy,Sugarcane,16.781309224590757,55.238487639163196
39.68190323287361,31.30940380652937,67.75872226100053,Clay,Wheat,28.427488405350072,0.5712655430390555
18.760422277588205,69.82738117053535,102.69827538750715,Loamy,Rice,43.03881078586911,3.264529834565519
29.853267883803376,87.80366605281303,107.3414442594181,Black,Sugarcane,33.67944492547535,88.83731358706704
24.52227141577554,63.610091007710515,167.27680276189466,Red,Wheat,22.33441984658782,2.3234406590301235
39.24785994536508,86.20934772198551,117.14054186341065,Black,Wheat,47.70288560531275,1.70253290962719
36.05297307839272,33.13547275716142,75.24452670444028,Sandy,Maize,36.24301482821576,2.190715794904898
35.958217617778445,55.12759914444968,91.87277227352692,Black,Sugarcane,46.57809494026495,90.65803748643566
26.717328994874258,45.60946745772307,86.81889088802274,Red,Wheat,26.85181069033612,1.7942654715104205
25.37048755844163,73.84925789884379,293.2691994780746,Loamy,Maize,13.68630946486384,5.2704387204626215
21.835176798267657,88.8778254298348,239.8231267296184,Clay,Cotton,3.5885076318713773,0.5
16.409387416273177,45.39180374665487,291.9403663173905,Sandy,Sugarcane,36.578157722708674,53.218431382573186
36.61805940637633,69.25047608844446,159.93512162697715,Red,Cotton,6.943846902271172,0.5
35.32252522825194,41.88585796558441,119.59212041566416,Sandy,Wheat,15.835981285326392,1.1849618326780809
39.992941832153264,63.919815274296596,249.57329930229668,Black,Sugarcane,27.091074486310973,90.53769795374558
39.91592092684763,57.83594920130017,131.5634795102867,Sandy,Maize,28.656412801207637,2.195500376010768
28.885792640065688,88.32031977789222,124.84584342633707,Red,Wheat,30.428576652369664,1.9975939657834543
34.22468537951276,66.51163636178799,108.1264980519578,Clay,Sugarcane,9.146511187135332,68.63981531628791
38.619143247060705,50.97038232520913,82.41974455605884,Clay,Sugarcane,19.60713283626079,68.35074640418625
36.24118476693529,36.845747093276,114.11576525419149,Sandy,Cotton,31.242517128731368,0.5
21.18370254357994,39.07480972409607,138.82993711847192,Loamy,Wheat,48.52112436705545,3.318549854865407
26.263603382752336,43.519015797074104,218.4985520364326,Sandy,Maize,36.653925747284745,2.900252059961978
18.228985378787375,45.05799968041788,65.6412105548629,Black,Maize,46.207584097603934,5.5627481434434385
38.85127568146806,81.03696347046827,102.62673491633574,Clay,Wheat,38.348390857394676,1.5005868926968695
30.154365861272,63.6733672969515,252.2559100729191,Clay,Wheat,29.99413147572762,0.6804432716797415
20.71607013758657,61.403454682461984,86.73048089594269,Clay,Rice,10.409145087680884,3.6733106201771224
31.792517110146417,36.88613231215305,135.6612866306304,Loamy,Cotton,33.66759694273314,0.5
30.453206011447396,81.6083816009661,266.164730464535,Loamy,Wheat,31.545598732035447,0.7985734213047516
23.954067950821013,73.36885819250902,88.73132778586066,Red,Wheat,30.520989352406055,1.3090381714836588
17.838939804990726,34.0601017140001,70.68420890454748,Sandy,Rice,24.999507531423795,1.0780633425988453
31.78932988981999,72.47010583378612,171.13449877000272,Sandy,Rice,26.904173595474504,3.097797083823992
28.00769252259483,62.61229304055876,125.6048778196341,Black,Sugarcane,17.3876838287871,90.46784009788026
34.30795979339098,34.9035207448067,190.85209112096354,Clay,Maize,26.446321939472856,4.247844160004281
28.004087527799832,57.498038491719385,250.95122262086878,Loamy,Cotton,10.680239378245433,0.9062854279427317
36.3045375079635,59.08177722780282,84.2871220381858,Black,Sugarcane,40.45354547065846,89.91810307404505
28.797670969362137,39.94647240979654,195.17477113857126,Black,Wheat,10.103070780236683,3.0943193440982144
29.023449288384654,86.74188882001694,176.37719009746598,Loamy,Rice,5.163348204583855,4.148250566744293
36.91634006645863,80.99852228883972,86.01969650329988,Sandy,Maize,22.376055291500712,2.111946428725354
25.087071655309927,70.1413402397465,205.9996213822456,Clay,Sugarcane,33.25706453579703,69.04389595422467
18.35038071126602,57.73773366003643,118.41010446519292,Sandy,Maize,22.448124421743525,3.1573094637830375
15.719566907833475,54.70593249507051,171.95857963600312,Black,Rice,14.560952465614122,3.5843050037846504
33.87843139184048,69.05840802905725,70.56808106926547,Clay,Sugarcane,28.350388010631598,68.53864014888534
30.507738783836615,62.725912164414325,164.89601430340576,Red,Sugarcane,18.003114435197798,62.329292546947684
32.60199420248059,33.73638635291314,126.61586701070507,Black,Maize,46.71051681620502,5.650823134080062
20.32410403772277,60.7501589262199,255.5953027963386,Sandy,Rice,46.20961184057503,1.9408995809281886
18.409286889669243,78.38421703397037,64.24468174934206,Sandy,Wheat,25.616219178632676,1.5134177230240695
15.363616641697048,57.55439265581748,154.6518187295825,Sandy,Sugarcane,17.066315706894667,55.45779473550966
23.764688970164926,33.117394653256106,164.6078560328595,Loamy,Wheat,37.11948828387531,2.573400933134641
29.74794217136583,77.17669196304199,231.25151907477968,Black,Rice,2.798934230670265,3.835402472505964
